strategy,exit_type,pnl,entry_idx,exit_idx,entry_price,exit_price
dual_99_80,stopped,-0.7089083486182529,270,271,0.5057508352352053,0.4718529438514895
dual_99_80,stopped,-0.10980632609281873,270,271,0.5052264642434088,0.5016925961759041
dual_99_80,stopped,-0.3371105453153652,270,271,0.5066778838766984,0.491593781434029
dual_99_80,stopped,-0.006577900022051681,270,271,0.5057517429805298,0.507445458944249
dual_99_80,stopped,-0.6654065661654667,270,271,0.5055978281064258,0.4739140403772918
dual_99_80,stopped,-0.25755261196201334,270,271,0.5050722241659599,0.49406222600997113
dual_99_80,stopped,-0.2329587254091932,270,271,0.5064033892295244,0.4966123118218466
dual_99_80,stopped,-0.35546802959681306,270,271,0.505691375482092,0.4897064594693227
dual_99_80,stopped,-0.07555988001288415,270,271,0.507326777136423,0.5055191138776761
dual_99_80,stopped,-0.017622862121291154,270,271,0.5111049907216212,0.5122509894037729
dual_99_80,stopped,0.8629701039626934,270,271,0.5079535568612467,0.5539121616755973
dual_99_80,stopped,-0.2106267321279005,270,271,0.506914223569262,0.49824757853551693
dual_99_80,stopped,-0.3408509573718131,270,271,0.5055937273296505,0.4903524090021646
dual_99_80,stopped,-0.27543147210887636,270,271,0.5100380187449659,0.49800605465833037
dual_99_80,stopped,0.09936344807678173,270,271,0.507156873740774,0.5142389509592465
dual_99_80,stopped,-0.17291673281397707,270,271,0.5050438288237817,0.49831749859781793
dual_99_80,stopped,-0.03718720597830337,270,271,0.5053524951832702,0.5054949252912162
dual_99_80,stopped,-1.1508123941890682,270,271,0.5057676471016065,0.4494737622338402
dual_99_80,stopped,-0.3879860998901634,270,271,0.5052039915758185,0.4875883636522302
dual_99_80,stopped,-0.1326802792526569,270,271,0.5073614883442512,0.5026498245745329
dual_99_80,stopped,-0.1819871373696351,270,271,0.5061667721450097,0.4989654524046792
dual_99_80,stopped,-0.38320637972933347,270,271,0.5054931924452896,0.4881095763574167
dual_99_80,stopped,-0.9517403289573578,270,271,0.5092637036708213,0.4627390286496914
